blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName,dfpi_scam_address
19814677,1715042411,0xb3d56fb63298b3073b49209fa91c3c70266183a326df0382d09de662c5ff15de,1154784,0x66b566340d00280f049d33ab825e70edf77aaaeef3fac0ceef2fcd577f6b0e6a,120,0x6081258689a75d253d87ce902a8de3887239fe80,0x04e63ebfec4f1aaa8a7c05e0fb67a2855fcef589,1000000000000000000,21000,3732371619,0,1,0x,,9106400,21000,4046763,0x,,0x04e63ebFec4F1Aaa8a7C05E0fb67a2855FcEF589
19817244,1715073503,0xe6b44be5ef6d97c8081e10ae5e83305b7d7a1cacd3ff18fa89965881fa46829c,0,0xff7714e8d141bc160d2a5551de61ec403fc94b5a4fe80e47b64ca747347b5447,73,0x04e63ebfec4f1aaa8a7c05e0fb67a2855fcef589,0x8c3b495e73ac2787b09d1d798b759da287c619cb,1999853000000000000,21000,7000000000,0,1,0x,,6478731,21000,4044196,0x,,0x04e63ebFec4F1Aaa8a7C05E0fb67a2855FcEF589
