blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName,dfpi_scam_address
20243819,1720224863,0x4e8dbeb66a670cc33a6ca2084e211dedd9d3639c5046a9280bbb2182cfbab717,8994190,0x2454ef3ad3416c58e5741979f77c725d12240b4e0aea909c35b53cd78ef6ae8f,66,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xcfe181465c0c750f3d914bb9a9805e96a6d6abda,941763690000000000,21000,2844923259,0,1,0x,,17300401,21000,3617620,0x,,0xcfE181465c0c750F3d914bb9a9805e96a6d6AbDa
20244484,1720232867,0x996c62e712728afbf77db397494731a50c7c3b5458f0e7558c4d86f556e24254,0,0x355d3a24ecd25722d7d6f276486b4c262ac65a68e0764e830aa2dbf35e32c175,25,0xcfe181465c0c750f3d914bb9a9805e96a6d6abda,0x1a07e6bcfbf312cf270e1ca433d5d68ff71ed3e4,941600000000000000,21000,2668641134,0,1,0x,,1396243,21000,3616955,0x,,0xcfE181465c0c750F3d914bb9a9805e96a6d6AbDa
20245363,1720243451,0xd928a5b7f1fc085bfda49f58a1a0a8b4056ab0894c9b79d5fc2b1a4fcfe583e1,11713003,0xb8394a81721890801e27aece658c29427fec53be877db850052e545658b62228,169,0x46340b20830761efd32832a74d7169b29feb9758,0xcfe181465c0c750f3d914bb9a9805e96a6d6abda,61113528386815200,350000,2261453812,0,1,0x,,25783358,21000,3616076,0x,,0xcfE181465c0c750F3d914bb9a9805e96a6d6AbDa
20247238,1720266167,0xf9ac87caca9ae864b1fb68d84ffb579a27748c99daf7fa8dc64ae60d63d6a062,1,0x669c72f075744101e6ee6b794de9bfde06d0d41df7e0cd2c332f9d648080f69d,70,0xcfe181465c0c750f3d914bb9a9805e96a6d6abda,0x1a07e6bcfbf312cf270e1ca433d5d68ff71ed3e4,61100000000000000,21000,3190740894,0,1,0x,,7504727,21000,3614201,0x,,0xcfE181465c0c750F3d914bb9a9805e96a6d6AbDa
20385452,1721933267,0x5972a32ceed8ebbece09d60bb5616086a0e09001804e7ab9281e4c2a7667bab5,11842504,0xdbfcbf2c11e1988193d8140f811863e0707129848d89cb5df2874f80be013b84,163,0x46340b20830761efd32832a74d7169b29feb9758,0xcfe181465c0c750f3d914bb9a9805e96a6d6abda,10694576027808900,350000,3896656402,0,1,0x,,18818051,21000,3475987,0x,,0xcfE181465c0c750F3d914bb9a9805e96a6d6AbDa
20394870,1722046943,0xfc28f6936be5164f849dd6f7b91214a3ad1212c771fc88279cfa37d359ee78e1,2,0x6f3b481ae4ef38222b82efb9fa6c63e8e0435a89c819e6fd0c19d78c040ae674,45,0xcfe181465c0c750f3d914bb9a9805e96a6d6abda,0x267f07fb1f8f395cdda2c14a6f1d5e94ed2c5dc1,619300000000000000,21000,2417995265,0,1,0x,,1960637,21000,3466569,0x,,0xcfE181465c0c750F3d914bb9a9805e96a6d6AbDa
23625622,1761045851,0xec5f456325b9d8ef6f2487b9589062f27d8fb2a543c69ff7631e62fc32f69b33,3,0xc5fde3be063363b860d0888ccebf6a09a3529d4ecdc46a9d0b1084d0019befcd,80,0xcfe181465c0c750f3d914bb9a9805e96a6d6abda,0xfa83cce60e4e19392b914b528fdfc9f7a03197ab,27349491471100,21000,1650000000,0,1,0x,,11480931,21000,235817,0x,,0xcfE181465c0c750F3d914bb9a9805e96a6d6AbDa
