blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName,dfpi_scam_address
19071632,1706040347,0x4c75d18a4d4bc7f904e48f827548335ffa7a3741af16a8c8ab8ef9d25009fe23,15,0x9160cf738e93b99680f596a4f3e553261785eddf7d991b34a3be9bfbe91162be,194,0xc834a7ef0337f939219ea1b05f2248de7d809ab4,0xd80afd661c2835dd04aeaa7adb39526eb287569e,1000000000000000000,21000,16005059070,0,1,0x,,16941143,21000,4789810,0x,,0xD80afd661c2835dd04AeaA7ADB39526eB287569E
19071641,1706040455,0xd33740b926ec61c7e365c3b9fa15320e204adfaec4d3a5110375fa616108aa9e,0,0x880c0ce66daf2da03bbb1c543b8c598d428507d6617e9882308de4091c7a5031,22,0xd80afd661c2835dd04aeaa7adb39526eb287569e,0x7d4a45219240621deccde6d0b6b611b8b162c9d6,999629458720024000,21000,17644822856,0,1,0x,,2518721,21000,4789801,0x,,0xD80afd661c2835dd04AeaA7ADB39526eB287569E
19072823,1706054831,0x327036767cab4c62ed032da0457294c4c2dcff53a2fa8b2783c70eb803da2da5,0,0xa0cf8ba2d6c7812277f29780bb5f13b0b2374d664b8b8f1d5026c24289807b55,123,0xa0d294ae1fca5cfdc9c3493c85e304eb7ea2789f,0xd80afd661c2835dd04aeaa7adb39526eb287569e,976998749555063000,21000,8695116260,0,1,0x,,8727287,21000,4788619,0x,,0xD80afd661c2835dd04AeaA7ADB39526eB287569E
19074994,1706081135,0xd5a4a7aac9a85623fbaecefcccb765b352f30111bcd0f5471a8e295b5dbde1f7,1,0xd4072bd8416bbf8327e421468ed8abe4b65b7ec9ed074bd6faca007694dd93f3,5,0xd80afd661c2835dd04aeaa7adb39526eb287569e,0x7d4a45219240621deccde6d0b6b611b8b162c9d6,976734082660760000,21000,12603185443,0,1,0x,,172934,21000,4786448,0x,,0xD80afd661c2835dd04AeaA7ADB39526eB287569E
